Symbol	Description
ITPE	Ishares II Plc
ITPG	Ishares II Plc
ITPS	Ishares II Plc
ITRK	Intertek Group Plc
ITV	Itv Plc
ITWN	Ishares Plc
ITX	Itaconix Plc
IUAA	Ishares II Plc
IUAE	Ishares II Plc
IUAG	Ishares II Plc
IUCB	SSGA SPDR ETFS Europe I Plc
IUCD	Ishares V Public Limited Company
IUCS	Ishares V Public Limited Company
IUES	Ishares V Public Limited Company
IUFS	Ishares V Public Limited Company
IUHC	Ishares V Public Limited Company
IUIS	Ishares V Public Limited Company
IUIT	Ishares V Public Limited Company
IUKD	Ishares Plc
IUKP	Ishares II Plc
IUMD	Ishares IV Plc
IUMF	Ishares IV Plc
IUMO	Ishares IV Plc
IUMS	Ishares V Public Limited Company
IUQA	Ishares IV Plc
IUQF	Ishares IV Plc
IUSA	Ishares Plc
IUSE	Ishares V Public Limited Company
IUSF	Ishares IV Plc
IUSP	Ishares II Plc
IUSU	Ishares V Public Limited Company
IUSZ	Ishares IV Plc
IUUS	Ishares V Public Limited Company
IUVD	Ishares IV Plc
IUVF	Ishares IV Plc
IUVL	Ishares IV Plc
IVI	Invesco Income Growth Trust Plc
IVPB	Invesco Perpetual Select Trust Plc
IVPG	Invesco Perpetual Select Trust Plc
IVPM	Invesco Perpetual Select Trust Plc
IVPU	Invesco Perpetual Select Trust Plc
IWDA	Ishares III Plc
IWDE	Ishares V Public Limited Company
IWDG	Ishares III Plc
IWDP	Ishares II Plc
IWFM	Ishares IV Plc
IWFQ	Ishares IV Plc
IWFS	Ishares IV Plc
IWFV	Ishares IV Plc
IWG	Iwg Plc
IWMO	Ishares IV Plc
IWQU	Ishares IV Plc
IWRD	Ishares Plc
IWSZ	Ishares IV Plc
IWVL	Ishares IV Plc
IWVU	Ishares IV Plc
IXI	Ixico Plc
JAI	Jpmorgan Asian Investement Trust Plc
JAM	Jpmorgan American Investment Trust Plc
JAN	Jangada Mines Plc
JAPAN	FTSE All-World Index Japan
JAR	Jardine Matheson Holding
JAY	Bluejay Mining Plc
JCH	Jpmorgan Claverhouse Investment Trust Pl
JD	JD Sports Fashion
JDG	Judges Scientific Plc
JDIV	JP Morgan US Dividend Index
JDS	Jardine Strategic Holdin
JDW	Wetherspoon [ J.D.] Plc
JE	Just Eat
JEFI	Jupiter Emerging & Frontier Income Trust
JEL	Jersey Electricity Plc
JELS	Jpmorgan ETFS (Ireland) Icav
JEMI	Jpmorgan Global Emerging Markets Income
JEO	Jupiter European Opportunities Trust Plc
JESC	Jpmorgan Euro Small Co. Trust Plc
JEST	Jpmorgan ETFS (Ireland) Icav
JETG	Jpmorgan European Investment Trust Plc
JETI	Jpmorgan European Investment Trust Plc
JFJ	Jpmorgan Japanese Investment Trust Plc
JGC	Jupiter Green Investment Trust Plc
JGCI	Jpmorgan Global Converti
JGST	Jpmorgan ETFS (Ireland) Icav
JHD	James Halstead Plc
JHDA	James Halstead Plc
JHEF	Fundlogic Alternatives Plc
JII	Jpmorgan Indian Investment Trust Plc
JIL	Juridica Investments Limited
JIM	Jarvis Securities Plc
JKX	Jkx Oil & Gas Plc
JLEN	John Laing Environmental
JLES	Jpmorgan ETFS (Ireland) Icav
JLG	John Laing Group Plc
JLH	John Lewis of Hungerford Plc
JLIF	John Laing Infrastructure Fund Limited
JLP	Jubilee Platinum Plc
JLT	Jardine Lloyd Thompson Group Plc
JMAT	Johnson Matthey Plc
JMC	Jpmorgan Chinese Investment Trust Plc
JMF	Jpmorgan Mid Capital Investment Trust Pl
JMG	Jpmorgan Emerging Markets Investment Tru
JMI	Jpmorgan Smaller Companies Investment TR
JMIN	JP Morgan US Minimum Volatility Index
JMOM	JP Morgan US Momentum Factor Index
JNJ2	Leverage Shares Public Limited Company
JNKE	SSGA SPDR ETFS Europe I Plc
JNKS	SSGA SPDR ETFS Europe I
JOG	Jersey Oil and Gas Plc
JOUL	Joules Group Plc
JPB	Jpmorgan Brazil Investment Trust Plc
JPE	Jpmorgan Elect Plc
JPEA	Ishares II Plc
JPEC	Jpmorgan Elect Plc
JPEE	Ishares II Plc
JPEH	SSGA SPDR ETFS Europe I Plc
JPEI	Jpmorgan Elect Plc
JPEL	J.P. Morgan Private Equity Ld
JPEX	Source Markets Public Li
JPFM	Jpmorgan ETFS (Ireland) Icav
JPGB	ETFS Foreign Exchange Limited
JPGI	Jpmorgan Global Growth & Income Plc
JPHG	Amundi ETF
JPHU	Amundi ETF
JPJ	Jackpotjoy Plc
JPJP	SSGA SPDR ETFS Europe I Plc
JPM2	Leverage Shares Public Limited Company
JPMB	Jpmorgan ETFS (Ireland) Icav
JPMF	Jpmorgan ETFS (Ireland) Icav
JPNL	Lyxor International Asse
JPNU	Lyxor International Asse
JPNY	Amundi ETF
JPP3	ETFS Foreign Exchange Li
JPR	Johnston Press Plc
JPS	Jpmorgan Japan Smaller Co Tst Plc
JPSR	UBS ETF
JPST	Jpmorgan ETFS (Ireland) Icav
JPTS	Jpmorgan ETFS (Ireland) Icav
JPX4	Multi Units France
JPXG	Multi Units France
JPXU	Multi Units France
JPXX	Multi Units France
JQUA	JP Morgan US Quality Factor Index
JRS	Jpmorgan Russian Securities Plc
JSET	Jpmorgan ETFS (Ireland) Icav
JSG	Johnson Service Group Plc
JTC	Jtc Plc
JTOW	J2 Acquisition Limited
JTWO	J2 Acquisition Limited
JUKG	Jupiter UK Growth Investment Trust Plc
JULCD	Just US Large Cap Diversified Index
JUP	Jupiter Fund Management Plc
JUS	Jupiter US Smaller Compa
JUSC	Jpmorgan US Smaller Co. Inv Tst Plc
JUST	Just Group Plc
JVAL	JP Morgan US Value Factor Index
JWNG	Jaywing Plc
JZCP	Jz Capital Partners Limited
JZCZ	Jz Capital Partners Limited
K3C	K3 Capital Group Plc
KAPE	Kape Technologies Plc
KAT	Katoro Gold Plc
KAY	Kings Arms Yard Vct Plc
KAZ	Kaz Minerals Plc
KBT	K3 Business Technology Group Plc
KCEL	Kcell Joint Stock Compan
KCOM	Kcom Group Plc
KCR	K&C REIT Plc
KDNC	Cadence Minerals Plc
KDR	Karelian Diamond Resources Plc
KEFI	Kefi Minerals Plc
KEM	Kemin Resources Plc
KETL	Strix Group Plc
KEYS	Keystone Law Group Plc
KGF	Kingfisher Plc
KGH	Knights Group Holdings Plc
KGP	Kingspan Group Plc
KIBO	Kibo Mining Plc
KIE	Kier Group Plc
KIT	Keystone Investment Trust Plc
KLN	Kellan Group [The] Plc
KLR	Keller Group Plc
KMK	Kromek Group Plc
KMR	Kenmare Resources Plc
KNM	Konami Corporation
KNOS	Kainos Group Plc
KO2	Leverage Shares Public Limited Company
KOD	Kodal Minerals Plc
KOOV	Koovs Plc
KOS	Kosmos Energy Ltd
KP2	Kore Potash Plc
KRM	Krm22 Plc
KRS	Keras Resources Plc
KSK	Ksk Power Ventur Plc
KWS	Keywords Studios Plc
KYGA	Kerry Group Plc
KZG	Kazera Global Plc
L100	Multi Units France
L250	Multi Units France
L6EW	Ossiam Lux
LAD2	Ladbrokes Group Finance
LAGR	ETFS Commodity Securities Limited
LAHL	Landscape Acquisition Holdings Limited
LAKE	Lakehouse Plc
LALL	ETFS Commodity Securities Limited
LALU	ETFS Commodity Securities Limited
LAM	Lamprell Plc
LAND	Land Securities Group Plc
LAS	London & Associated Properties Plc
LAU3	ETFS Foreign Exchange Li
LAUS	Multi Units Luxembourg
LAUU	Multi Units Luxembourg
LBOW	Icg-Longbow Senior Secur
LBP	Lb-Shell Plc
LBRT	ETFS Commodity Securities Limited
LBUL	ETFS Commodity Securities Limited
LC64	Sga Societe Generale Acc
LCAD	ETFS Foreign Exchange Limited
LCAN	Multi Units Luxembourg
LCAS	Multi Units Luxembourg
LCAU	Multi Units Luxembourg
LCFE	ETFS Commodity Securities Limited
LCJD	Multi Units Luxembourg
LCJP	Multi Units Luxembourg
LCNY	ETFS Foreign Exchange Limited
LCOC	ETFS Commodity Securities Limited
LCOP	ETFS Commodity Securities Limited
LCOR	ETFS Commodity Securities Limited
LCPE	Ossiam Lux
LCRW	Ossiam Lux
LCTO	ETFS Commodity Securities Limited
LCUD	Multi Units Luxembourg
LCUK	Multi Units Luxembourg
LCUS	Multi Units Luxembourg
LCWD	Multi Units Luxembourg
LCWL	Multi Units Luxembourg
LDCU	Pimco Fixed Income Sourc
LDSG	Leeds Group Plc
LEAF	Leaf Clean Energy Company
LEED	ETFS Commodity Securities Limited
LEG	Legendary Investments Plc
LEGR	First Trust Global Funds Public Limited
LEK	Lekoil Limited
LEMB	Multi Units France
LEMD	Lyxor International Asse
LEML	Lyxor International Asse
LEMV	Ossiam Lux
LEU3	ETFS Foreign Exchange Li
LEU5	Sg Issuer
LEUR	ETFS Foreign Exchange Limited
LFAS	Multi Units France
LFI	London Finance & Investment Group Plc
LGAS	ETFS Commodity Securities Limited
LGB3	ETFS Foreign Exchange Li
LGBP	ETFS Foreign Exchange Limited
LGCF	Source Markets Public Limited Company
LGCU	Source Markets Public Limited Company
LGEN	Legal & General Group Plc
LGLD	Lg Electronics Inc
LGRA	ETFS Commodity Securities Limited
LGT	Lighthouse Group Plc
LHEA	ETFS Commodity Securities Limited
LID	Lidco Group Plc
LIME	ETFS Commodity Securities Limited
LINR	ETFS Foreign Exchange Limited
LIO	Liontrust Asset Management Plc
LIV	Livermore Investments Group Limited
LIX	FTSE Actuaries 350 Low Yield
LJP3	ETFS Foreign Exchange Li
LJPY	ETFS Foreign Exchange Limited
LKOD	Lukoil (Oao)
LKOH	Lukoil [Oao]
LLCT	ETFS Commodity Securities Limited
LLD6	Lloyds Banking Group Plc
LLEA	ETFS Commodity Securities Limited
LLHO	ETFS Commodity Securities Limited
LLOY	Lloyds Banking Group Plc
LLPC	Lloyds Banking Group Plc
LLPD	Lloyds Banking Group Plc
LME	Limitless Earth Plc
LMI	Lonmin Plc
LMP	Londonmetric Property Pl
LMS	Lms Capital Plc
LND	Landore Resources Limited
LNGA	ETFS Commodity Securities Limited
LNIK	ETFS Commodity Securities Limited
LNOK	ETFS Foreign Exchange Limited
LNTA	Lenta Ltd
LNZD	ETFS Foreign Exchange Limited
LOCE	Go Ucits ETF Solutions P
LOCG	Go Ucits ETF Solutions P
LOCL	Go Ucits ETF Solutions P
LOGP	Lansdowne Oil & Gas Plc
LOIL	ETFS Commodity Securities Limited
LOK	Lok'n Store Group Plc
LOOK	Lookers Plc
LOOP	Loopup Group Plc
LOWE	SSGA SPDR ETFS Europe II
LOWV	SSGA SPDR ETFS Europe I
LPA	Lpa Group Plc
LPET	ETFS Commodity Securities Limited
LPLA	ETFS Commodity Securities Limited
LPMT	ETFS Commodity Securities Limited
LQDA	Ishares Plc
LQDE	Ishares Plc
LQDG	Ishares Plc
LQDH	Ishares Plc
LQDS	Ishares Plc
LQEE	Ishares Plc
LQGH	Ishares Plc
LQQ3	Boost Issuer Public Limited Company
LQQS	Boost Issuer Public Limited Company
LRE	Lancashire Holdings Limited
LSAA	Life Settlement Assets Plc
LSAI	Location Sciences Group Plc
LSC	London Security Plc
LSE	London Stock Exchange Group Plc
LSFT	ETFS Commodity Securities Limited
LSIL	ETFS Commodity Securities Limited
LSL	Lsl Property Services Plc
LSOB	ETFS Commodity Securities Limited
LSPU	Multi Units Luxembourg
LSPX	Multi Units Luxembourg
LSR	The Local Shopping REIT Plc
LSRG	Ojsc Lsr Group
LSUG	ETFS Commodity Securities Limited
LSYO	ETFS Commodity Securities Limited
LTAM	Ishares II Plc
LTG	Learning Technologies Gr
LTHM	Latham [James] Plc
LTI	Lindsell Train Investment Trust Plc
LTML	Lyxor International Asse
LTOD	Larsen and Toubro Limite
LUCE	Luceco Plc
LUD5	ETFS Foreign Exchange Limited
LUK2	Go Ucits ETF Solutions P
LUMV	Ossiam Lux
LUSB	ETFS Foreign Exchange Li
LUTR	SSGA SPDR ETFS Europe I Plc
LUXG	Amundi ETF
LUXU	Amundi ETF
LVCG	Live Company Group Plc
LWB	Low & Bonar Plc
LWDB	Law Debenture Corporation Plc
LWEA	ETFS Commodity Securities Limited
LWI	Lowland Investment Company Plc
LWMV	Ossiam Lux
LWRF	Lightwaverf Plc
LXB	Lxb Retail Properties Plc
LXI	Lxi REIT Plc
LYX5	Lyxor Index Fund
LYXW	Lyxor Index Fund
LZIC	ETFS Commodity Securities Limited
M0EB	FTSE Euromid Eurobloc
M0X	FTSE Euromid
M0XU	FTSE Euromid Ex UK
MAB	Mitchells & Butlers Plc
MAB1	Mortgage Advice Bureau (
MAC	Marechale Capital Plc
MACF	Macfarlane Group Plc
MAGI	SSGA SPDR ETFS Europe II
MAI	Maintel Holdings Plc
MAIL	Mail.Ru Group Limited
MAIS	Maistro Plc
MAJE	Majedie Investments Plc
MAKE	Lyxor Index Fund
MALX	Lyxor International Asset Management
MANX	Manx Telecom Plc
MARS	Marston's Plc
MATD	Petro Matad Limited
MATE	Jpmorgan Multi-Asset Trust Plc
MATW	Multi Units Luxembourg
MAV4	Maven Income & Growth Vc
MAVD	Magyar Telekom Telecommu
MAW	Maruwa Co. Ltd
MBH	Michelmersh Brick Holdings Plc
MBO	Mobilityone Limited
MBT	Mobile Tornado Group Plc
MCB	Mcbride Plc
MCGN	Microgen Plc
MCIX	FTSE Mid 250 [Exit]
MCKS	Mckay Securities Plc
MCL	Morses Club Plc
MCLS	Mccoll's Retail Group Pl
MCM	Mc Mining Ltd.
MCON	Mincon Group Plc
MCP	Martin Currie Pacific Trust Plc
MCRO	Micro Focus International Plc
MCS	Mccarthy & Stone Plc
MCT	Middlefield Canadian Income Pcc
MCX	FTSE Mid 250
MCXI1X	FTSE 250 Daily Short Str
MCXI2X	FTSE 250 Daily Super Sho
MCXI3X	FTSE 250 Daily Ultra Sho
MCXL2X	FTSE 250 Daily Leveraged
MCXL3X	FTSE 250 Daily Super Lev
MCXL4X	FTSE 250 Daily Ultra Lev
MCXNUK	FTSE 250 Net Dividend Index
MCXNUKEU	FTSE 250 Net Tax EUR Ind
MDC	Mediclinic International Plc
MDMG	MD Medical Group Investm
MDZ	Mediazest Plc
MED	Medaphor Group Plc
MED1	FTSE Med 100
MEL	Mitsubishi Electric Corporation
MER	Mears Group Plc
MERC	Mercia Technologies Plc
MERL	Merlin Entertainments Pl
MESG	Multi Units Luxembourg
MEUD	Lyxor Index Fund
MEUG	Lyxor International Asse
MEUU	Lyxor International Asse
MF11	Societe Generale Effekte
MF28	Societe Generale Effekte
MF55	Societe Generale Effekte
MF70	Societe Generale Effekte
MFEG	Lyxor Index Fund
MFON	Ojsc Megafon
MFX	Manx Financial Group Plc
MGAM	Morgan Crucible Co Plc
MGGT	Meggitt Plc
MGNS	Morgan Sindall Group Plc
MGNT	Ojsc Magnit
MGP	Medica Group Plc
MGR	Miton Group Plc
MGTL	Lyxor International Asse
MHID	Mahindra & Mahindra Limi
MHM	Marsh & Mclennan Cos. Inc
MHN	Menhaden Capital Plc
MHPC	Mhp S.A
MIBX	Lyxor International Asse
MIDD	Ishares Plc
MIDW	Midwich Group Plc
MIG	Mobeus Income & Growth 2 Vct Plc
MIG1	Maven Income & Growth Vc
MIG2	Maven Income and Growth
MIG3	Maven Income and Growth
MIG4	Mobeus Income & Growth 4
MIG5	Maven Income and Growth
MIG6	Maven Income and Growth
MIGO	Miton Global Opportunities Plc
MIL	Myanmar Investments Inte
MILA	Mila Resources Plc
MIN	Minoan Group Plc
MIND	Mind Gym Plc
MINI	Miton UK Microcap Trust
MINT	Pimco Fixed Income Source ETFS Plc
MINV	Ishares Vi Plc (The Comp
MIRA	Mirada Plc
MIRI	Mirriad Advertising Plc
MIVO	Amundi ETF
MIX	Mobeus Income & Growth Vct Plc
MKA	Mkango Resources Ltd
MKLW	Mucklow [A & J] Group Plc
MKS	Marks and Spencer Group Plc
MLC	Millennium & Copthorne Hotels Plc
MLPD	Source Markets Public Li
MLPI	Go Ucits ETF Solutions P
MLPP	Source Markets Public Li
MLPQ	Source Markets Public Li
MLPS	Source Markets Public Li
MLPX	Go Ucits ETF Solutions P
MLVN	Malvern International Plc
MMC	Management Consulting Group Plc
MMH	Marshall Motor Holdings
MMK	Ojsc Magnitogorsk Iron &
MMX	Minds + Machines Group L
MN1X	FTSE Global 100 Index
MNC	Metminco Limited
MNDI	Mondi Plc
MNKS	Monks Investment Trust Plc
MNL	Manchester & London Investment Trust Plc
MNO	Maestrano Group Plc
MNOD	Mmc Norilsk Nickel
MNP	Martin Currie Global Portfolio Trust Plc
MNZS	Menzies[John] Plc
MOAT	Market Vectors Ucits ETFS Plc
MOGB	Vaneck Vectors Ucits ETFS Plc
MOGP	Mountfield Group Plc
MONY	Moneysupermarket.Com Group Plc
MORE	Monreal Plc
MORT	Mortice Limited
MOS	Mobile Streams Plc
MOSB	Moss Bros Group Plc
MOTR	Motorpoint Group Plc
MPAC	Mpac Group Plc
MPAY	Mi-Pay Group Plc
MPE	M.P. Evans Group Plc
MPH	Mereo Biopharma Group Limited
MPL	Mercantile Ports & Logistics Limited
MPLF	Marble Point Loan Financing Limited
MPM	Mporium Group Plc
MPO	Macau Property Opportunities Fund Limite
MRC	Mercantile Investment Trust [The] Plc
MRCH	Merchants Trust Plc
MRL	Marlowe Holdings Limited
MRO	Melrose Plc
MRS	Management Resource Solu
MRW	Morrison [Wm] Supermarkets Plc
MSAP	Invesco Markets Plc
MSAU	Invesco Markets Plc
MSED	Lyxor Index Fund
MSEU	Lyxor International Asse
MSEX	Lyxor International Asse
MSF2	Leverage Shares Public Limited Company
MSI	MS International Plc
MSLH	Marshalls Plc
MSMN	Mosman Oil and Gas Limit
MSYS	Microsaic Systems Plc
MTC	Mothercare Plc
MTE	Montanaro European Smaller C. Tst Plc
MTFB	Motif Bio Plc
MTH	Mithras Investment Trust Plc
MTIX	Multi Units France
MTL	Metals Exploration Plc
MTMY	Matomy Media Group Ltd.
MTO	Mitie Group Plc
MTPH	Midatech Pharma Plc
MTR	Metal Tiger Plc
MTRL	SSGA SPDR ETFS Europe II
MTRO	Metro Bank Plc
MTU	Montanaro UK Smaller Companies Investmen
MTVW	Mountview Estates Plc
MTW	Mattioli Woods Plc
MTXX	Multi Units France
MUBL	Mbl Group Plc
MUL	Mulberry Group Plc
MUR	Murgitroyd Group Plc
MUT	Murray Income Trust Plc
MV1X	FTSE Mv Exchanges Index
MVAM	Multi Units Luxembourg
MVAU	Multi Units France
MVED	Ishares Vi Plc
MVEU	Ishares Vi Plc (The Comp
MVEX	Multi Units Luxembourg
MVI	Marwyn Value Investors Limited
MVOL	Ishares Vi Plc (The Comp
MVUS	Ishares Vi Plc (The Comp
MVUX	Multi Units France
MWE	Mti Wireless Edge Ltd.
MWG	Modern Water Plc
MWRD	Amundi ETF
MWY	Mid-Wynd International Investment Trust
MXCP	Mxc Capital Plc
MXCR	Maxcyte Inc
MXCT	Maxcyte Inc
MXEU	Source Markets Public Li
MXF	Medicx Fund Limited
MXFP	Source Markets Public Li
MXFS	Source Markets Public Limited Company
MXJP	Source Markets Public Limited Company
MXO	Mx Oil Plc
MXUK	Source Markets Public Limited Company
MXUS	Source Markets Public Limited Company
MXWO	Source Markets Public Limited Company
MXWS	Source Markets Public Li
MYI	Murray International Trust Plc
MYN	Mayan Energy Limited
MYSL	Mysale Group Plc
MYSQ	Mysquar Limited
MYX	Mycelx Technologies Corporation
N098	Namibia Local Index
N099	Namibia Overall Index
N135	Namibia Chemicals Index
N177	Namibia Africa Minning I
N272	Namibia Africa Genaral I
N30X	FTSE Norex 30 Index
N30XN	FTSE Nordic 30
N30XU	FTSE Nordic 30 Index (Us
N30XWMN	FTSE Nordic 30 Wm Net Tax Index
N353	Namibia Beverages Index
N357	Namibia Africa Food Prod
N400	Source Markets Public Li
N453	Ftse/Namibian Overall In
N4P	N4 Pharma Plc
N4US	Source Markets Public Li
N510	Namibia Basic Materials
N520	Namibia Africa Industria
N530	Namibia Consumer Goods I
N533	Namibia Africa Food&Drug
N537	Namibia Africa General R
N540	Ftse/Namibian Overall In
N550	Namibia Consumer Service
N580	Namibia Africa Financial
N835	Namibia Banks Index
N853	Namibia Africa Nonlife I
N857	Namibia Africa Life Insu
N863	Namibia Real Estate Inve
N867	Ftse/Namibian Overall In
N877	Namibia Africa Genaral F
NAH	Nahl Group Plc
NAIT	North American Income Trust [The] Plc
NAK	Nakama Group Plc
NANO	Nanoco Group Plc
NAR	Northamber Plc
NAS	North Atlantic Smaller Companies Investm
NASA	Nasstar Plc
NASD	Lyxor International Asset Management
NASL	Lyxor International Asset Management
NAUT	Nautilus Marine Services Plc
NAXUKN	FTSE Custom 150 Equally Weighted Discoun
NBDD	Nb Distressed Debt Investment Fund Limit
NBDG	Nb Distressed Debt Inves
NBDX	Nb Distressed Debt Inves
NBI	Northbridge Industrial Services Plc
NBLS	Nb Global Floating Rate Income Fund Limi
NBLU	Nb Global Floating Rate Income Fund Limi
NBPE	Nb Private Equity Partners Limited
NBPP	Nb Private Equity Partners Limited
NBPS	Nb Private Equity Partners Limited
NBS	Nationwide Building Society
NCA	New Century Aim Vct Plc
NCC	Ncc Group Plc
NCCL	Ncondezi Coal Company Limited
NCSP	Public Joint Stock Compa
NCYF	New City High Yield Fund Limited
NCYT	Novacyt S.A.
NDIA	Ishares IV Plc
NDKX	FTSE Denmark 20 Index
NDUS	SSGA SPDR ETFS Europe II
NESF	Nextenergy Solar Fund Li
NET	Netcall Plc
NEX	National Express Group Plc
NEXS	Nexus Infrastructure Plc
NFC	Next Fifteen Communications Group Plc
NFIX	FTSE Finland 25 Index
NFL2	Leverage Shares Public Limited Company
NFX	Nuformix Plc
NG	NATIONAL GRID TRACO ord gbp0.10
NG3L	ETFS Commodity Securities Limited
NG3S	ETFS Commodity Securities Limited
NGAF	ETFS Commodity Securities Limited
NGAS	ETFS Commodity Securities Limited
NGL3	Sg Issuer
NGS3	Sg Issuer
NGSP	ETFS Commodity Securities Limited
NICK	ETFS Commodity Securities Limited
NICL	Nichols Plc
NIPT	Premaitha Health Plc
NJXE	Nomura Next Funds Irelan
NJXU	Nomura Next Funds Irelan
NK4E	Ishares II Plc
NKTN	Nektan Plc
NLGOV01	FTSE Netherlands Governm
NLMK	Ojsc Novolipetsk Steel
NMC	Nmc Health Plc
NMD	North Midland Construction Plc
NMIX	FTSE Actuaries 350 [Exit]
NMIXNUK	FTSE 350 Ex Investment T
NMX	FTSE Actuaries 350
NMX0530	FTSE 350 Oil & Gas Produ
NMX0570	FTSE 350 Oil Equipment &
NMX1350	FTSE 350 Chemicals
NMX1730	FTSE 350 Forestry & Pape
NMX1750	FTSE 350 Industrial Meta
NMX1770	FTSE 350 Mining
NMX2350	FTSE 350 Construction &
NMX2710	FTSE 350 Aerospace & Def
NMX2720	FTSE 350 General Industr
NMX2730	FTSE 350 Electronic & El
NMX2750	FTSE 350 Industrial Engi
NMX2770	FTSE 350 Industrial Tran
NMX2790	FTSE 350 Support Service
NMX3350	FTSE 350 Automobiles & P
NMX3530	FTSE 350 Beverages
NMX3570	FTSE 350 Food Producers
NMX3720	FTSE 350 Household Goods
NMX3740	FTSE 350 Index - Leisure Goods
NMX3760	FTSE 350 Personal Goods
NMX3780	FTSE 350 Tobacco
NMX4530	FTSE 350 Health Care Equ
NMX4570	FTSE 350 Pharmaceuticals
NMX5330	FTSE 350 Food & Drug Ret
NMX5370	FTSE 350 General Retaile
NMX5550	FTSE 350 Media
NMX5750	FTSE 350 Travel & Leisur
NMX6530	FTSE 350 Fixed Line Tele
NMX6570	FTSE 350 Mobile Telecomm
NMX7530	FTSE 350 Electricity
NMX7570	FTSE 350 Gas Water & Mul
NMX8350	FTSE 350 Banks
NMX8530	FTSE 350 Nonlife Insuran
NMX8570	FTSE 350 Life Insurance
NMX8630	FTSE 350 Real Estate & I
NMX8670	FTSE 350 Real Estate Inv
NMX8770	FTSE 350 General Financi
NMX8980	FTSE 350 Equity Investme
NMX9530	FTSE 350 Software & Comp
NMXDEN	Ftse350Domexpntind
NOG	Nostrum Oil & Gas Plc
NPSN	Naspers Limited
NRAM	Amundi ETF
NRGG	Multi Units Luxembourg
NRGW	Multi Units Luxembourg
NRI	Northern Investors Company Plc
NRR	Newriver Retail Limited
NSCI	Netscientific Plc
NSF	Non-Standard Finance Plc
NSH	Norish Plc
NSHREACN	FTSE China N Share All C
NSI	New Star Investment Trust Plc
NSIX	FTSE Actuaries Fledgling [Exit]
NSWX	FTSE Sweden 30 Index
NSX	FTSE Actuaries Fledgling
NTBR	Northern Bear Plc
NTEA	Northern Electric Plc
NTG	Northgate Plc
NTN	Northern 3 Vct Plc
NTOG	Nostra Terra Oil and Gas Company Plc
NTQ	Enteq Upstream Plc
NTV	Northern 2 Vct Plc
NUC	Nucleus Financial Group Plc
NUM	Numis Corporation Plc
NUOG	Nu-Oil and Gas Plc
NVD2	Leverage Shares Public Limited Company
NVT	Northern Venture Trust Plc
NVTK	Oao Novatek
NWBD	National Westminster Bank Plc
NWF	Nwf Group Plc
NWT	Newmark Security Plc
NXG	Nex Group Plc
NXKE	Nomura Next Funds Irelan
NXKU	Nomura Next Funds Irelan
NXR	Norcros Plc
NXT	Next Plc
NZGB	ETFS Foreign Exchange Limited
OAP3	Octopus Apollo Vct Plc
OASI	Lyxor International Asset Management
OBC	Online Blockchain Plc
OBD	Oxford Biodynamics Plc
OBRA	Lyxor International Asset Management
OBT	Obtala Resources Limited
OCDO	Ocado Group Plc
OCI	Oakley Capital Investments Limited
OCN	Ocean Wilsons [Holdings] Ld
OCT	Octagonal Plc
OCV3	Octopus Vct 3 Plc
ODX	Omega Diagnostics Group Plc
OEX	Oilex Ld
OGLD	Deutsche Boerse Commodities Gmbh
OGN	Origin Enterprises Plc
OGSC	Easy ETF - GSCI Fcp
OGZD	Oao Gazprom
OIG	Oryx International Growth Fund Ltd
OILB	ETFS Oil Securities Ld
OILW	ETFS Oil Securities Ld
OILZ	Boost Issuer Public Limited Company
OIT	Odyssean Investment Trust Plc
OIZL	Boost Issuer Public Limited Company
OKEY	O'Key Group S.A.
OKYO	Okyo Pharma Limited
OLBP	ETFS Oil Securities Ld
